key	category	model	audio_material	hit_points	gun_type	onscreen_name	ignition_threshold	radar_icon	visible_in_public_ted	fortwall_penetration_chance	collision_3d	destruct_thresholds	joiner	auxiliary	burn_rate	height_map_mesh	ground_type	can_burn	audio_count_as_urban	ability_radius	shares_reload_between_emitters	togleable_icon_path	audio_construction_type_switch	audio_faction_switch	tower_group	destructible
ksl_cliffblock_02_blend	generic	ksl_cliffblock_02_blend	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_cliffblock_03	generic	ksl_cliffblock_03	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_cliffblock_03_blend	generic	ksl_cliffblock_03_blend	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_defense_wooden_gate_01	generic	ksl_defense_wooden_gate_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_dock_stone_01	generic	ksl_dock_stone_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_dock_stone_end_01	generic	ksl_dock_stone_end_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_dock_stone_high_01	generic	ksl_dock_stone_high_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_dock_stone_ramp_01	generic	ksl_dock_stone_ramp_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_dock_stone_stairs_01	generic	ksl_dock_stone_stairs_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_dock_stone_stairs_02	generic	ksl_dock_stone_stairs_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_dock_wood_01	generic	ksl_dock_wood_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_dock_wood_high_01	generic	ksl_dock_wood_high_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_dock_wood_platform_01	generic	ksl_dock_wood_platform_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_dock_wood_ramp_01	generic	ksl_dock_wood_ramp_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_dock_wood_stairs_01	generic	ksl_dock_wood_stairs_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_farm_hut_wooden_01	generic	ksl_farm_hut_wooden_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_farm_hut_wooden_02	generic	ksl_farm_hut_wooden_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_farm_hut_wooden_03	generic	ksl_farm_hut_wooden_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_farm_mill_01	generic	ksl_farm_mill_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_building_03	generic	ksl_hero_building_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_building_04	generic	ksl_hero_building_04	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_building_05	generic	ksl_hero_building_05	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_dome_01	generic	ksl_hero_dome_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_dome_02	generic	ksl_hero_dome_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_dome_03	generic	ksl_hero_dome_03	rock	15		key_building	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_palace_01	generic	ksl_hero_palace_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_palace_02	generic	ksl_hero_palace_02	rock	15		key_building	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_palace_03	generic	ksl_hero_palace_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_palace_04	generic	ksl_hero_palace_04	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_palace_05	generic	ksl_hero_palace_05	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_palace_06	generic	ksl_hero_palace_06	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_palace_07	generic	ksl_hero_palace_07	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_palace_08	generic	ksl_hero_palace_08	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_palace_09	generic	ksl_hero_palace_09	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_palace_10	generic	ksl_hero_palace_10	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_tower_01	generic	ksl_hero_tower_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_tower_02	generic	ksl_hero_tower_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_hero_tower_03	generic	ksl_hero_tower_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_ice_wall_01	generic	ksl_ice_wall_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_ice_wall_02	generic	ksl_ice_wall_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_ice_wall_03	generic	ksl_ice_wall_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_ice_wall_04	generic	ksl_ice_wall_04	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_gate_01	generic	ksl_infield_gate_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_house_render_01	generic	ksl_infield_house_render_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_house_render_02	generic	ksl_infield_house_render_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_house_render_03	generic	ksl_infield_house_render_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_house_wooden_01	generic	ksl_infield_house_wooden_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_house_wooden_02	generic	ksl_infield_house_wooden_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_house_wooden_03	generic	ksl_infield_house_wooden_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_house_wooden_04	generic	ksl_infield_house_wooden_04	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_house_wooden_05	generic	ksl_infield_house_wooden_05	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_house_wooden_06	generic	ksl_infield_house_wooden_06	rock	15		key_building	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_house_wooden_07	generic	ksl_infield_house_wooden_07	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_house_wooden_08	generic	ksl_infield_house_wooden_08	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_house_wooden_09	generic	ksl_infield_house_wooden_09	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_house_wooden_10	generic	ksl_infield_house_wooden_10	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_house_wooden_11	generic	ksl_infield_house_wooden_11	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_temple_01	generic	ksl_infield_temple_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_temple_02	generic	ksl_infield_temple_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_temple_03	generic	ksl_infield_temple_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_tower_01	generic	ksl_infield_tower_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_tower_03	generic	ksl_infield_tower_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_wall_minor_01	generic	ksl_infield_wall_minor_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_wall_minor_gate_01	generic	ksl_infield_wall_minor_gate_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_wall_minor_tower_rnd_01	generic	ksl_infield_wall_minor_tower_rnd_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_wooden_door_01	generic	ksl_infield_wooden_door_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_infield_wooden_stairs_01	generic	ksl_infield_wooden_stairs_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_merlon_01	generic	ksl_merlon_01	rock	1000		fort_wall	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_merlon_02	generic	ksl_merlon_02	rock	1000		fort_wall	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_mound_grave_01	generic	ksl_mound_grave_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_mound_sanctuary_01	generic	ksl_mound_sanctuary_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_mound_sanctuary_02	generic	ksl_mound_sanctuary_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_mound_stairs_01	generic	ksl_mound_stairs_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_mtn_01	generic	ksl_mtn_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_mtn_02	generic	ksl_mtn_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_mtn_03	generic	ksl_mtn_03	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_mtn_04	generic	ksl_mtn_04	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_mtn_chunk_01	generic	ksl_mtn_chunk_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_mtn_chunk_01b	generic	ksl_mtn_chunk_01b	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_mtn_chunk_02	generic	ksl_mtn_chunk_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_mtn_chunk_02b	generic	ksl_mtn_chunk_02b	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_pillar_01	generic	ksl_pillar_01	rock	15		key_building	100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_pillar_02	generic	ksl_pillar_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_pit_entrance_01	generic	ksl_pit_entrance_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_pit_wall_01	generic	ksl_pit_wall_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_pit_wall_02	generic	ksl_pit_wall_02	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_pit_wall_03	generic	ksl_pit_wall_03	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_prop_flag_01	incidental	ksl_prop_flag_01	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_prop_shield_01	incidental	ksl_prop_shield_01	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_prop_spikes_01	incidental	ksl_prop_spikes_01	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_prop_spikes_02	incidental	ksl_prop_spikes_02	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_prop_stone_01	incidental	ksl_prop_stone_01	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_prop_wood_01	incidental	ksl_prop_wood_01	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
ksl_prop_wood_02	incidental	ksl_prop_wood_02	rock	15			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
